transaction_id,merchant_id,timestamp,amount,merchant_category,merchant_size,payment_method,status,failure_reason
T00001224,M00077,2025-04-15 15:10:34,7239.94,Professional Services,Medium,Credit Card,Success,
T00001225,M00049,2025-08-23 22:48:51,1274.63,Retail,Medium,Wallet,Success,
T00001226,M00045,2025-11-16 23:57:06,2175.07,Media,Small,Wallet,Success,
T00001227,M00075,2025-07-08 03:29:51,609.02,E-commerce,Small,Wallet,Success,
T00001228,M00066,2025-07-20 02:39:42,601.28,Education,Large,Net Banking,Success,
T00001229,M00097,2025-01-26 11:35:40,6301.75,Professional Services,Small,Credit Card,Success,
T00001230,M00007,2025-11-27 14:38:51,3935.09,Gaming,Small,Net Banking,Success,
T00001231,M00071,2025-08-09 20:24:36,3145.02,Retail,Small,Debit Card,Success,
T00001232,M00046,2025-11-22 01:11:17,14322.11,Professional Services,Small,Net Banking,Success,
T00001233,M00091,2025-01-13 20:14:40,6060.58,Professional Services,Small,Net Banking,Success,
T00001234,M00092,2025-04-17 09:39:19,5210.74,Healthcare,Medium,Debit Card,Success,
T00001235,M00098,2025-06-30 06:49:46,6810.18,SaaS,Medium,Credit Card,Success,
T00001236,M00013,2025-01-12 20:52:10,2394.63,E-commerce,Small,Debit Card,Success,
T00001237,M00075,2025-07-09 19:49:21,496.3,E-commerce,Small,Wallet,Success,
T00001238,M00087,2025-08-16 22:07:13,1684.55,Media,Small,Wallet,Success,
T00001239,M00055,2025-05-14 16:37:59,17441.42,SaaS,Medium,Net Banking,Success,
T00001240,M00023,2025-09-25 12:33:08,11134.72,Healthcare,Small,Net Banking,Success,
T00001241,M00058,2025-01-11 15:51:25,1213.31,Food Delivery,Small,UPI,Success,
T00001242,M00015,2025-03-25 05:35:38,2476.69,E-commerce,Medium,UPI,Success,
T00001243,M00066,2025-09-09 10:01:04,1557.81,Education,Large,Net Banking,Success,
T00001244,M00078,2025-07-19 08:07:40,15725.29,SaaS,Medium,Net Banking,Success,
T00001245,M00070,2025-10-31 00:57:26,1639.71,Food Delivery,Large,Debit Card,Success,
T00001246,M00044,2025-02-21 09:15:24,13783.95,Professional Services,Small,Net Banking,Success,
T00001247,M00080,2025-08-22 11:02:56,845.83,Media,Small,Credit Card,Success,
T00001248,M00063,2025-04-29 15:05:26,3970.02,Healthcare,Small,Credit Card,Success,
T00001249,M00056,2025-10-03 11:47:26,3957.58,E-commerce,Large,Credit Card,Success,
T00001250,M00085,2025-05-16 10:12:19,311.71,Gaming,Medium,Wallet,Success,
T00001251,M00068,2025-03-26 17:51:20,829.55,Retail,Medium,Debit Card,Success,
T00001252,M00044,2025-06-04 05:43:47,16623.75,Professional Services,Small,Net Banking,Success,
T00001253,M00041,2025-01-03 20:29:03,2491.63,E-commerce,Small,Wallet,Success,
T00001254,M00010,2025-05-26 08:04:27,1896.66,Retail,Medium,UPI,Success,
T00001255,M00032,2025-08-19 14:21:40,2144.63,Retail,Medium,Credit Card,Success,
T00001256,M00013,2025-01-25 19:00:16,2039.84,E-commerce,Small,Debit Card,Success,
T00001257,M00043,2025-04-18 09:00:38,3283.29,Professional Services,Small,Wallet,Success,
T00001258,M00005,2025-10-04 03:52:27,13570.07,Travel,Small,Net Banking,Failed,Technical Error
T00001259,M00008,2025-04-27 00:56:06,15780.14,Travel,Small,Credit Card,Success,
T00001260,M00045,2025-01-23 01:10:41,3430.41,Media,Small,Wallet,Success,
T00001261,M00056,2025-11-08 14:34:19,5479.78,E-commerce,Large,Credit Card,Success,
T00001262,M00091,2025-02-24 08:14:15,12263.07,Professional Services,Small,Net Banking,Success,
T00001263,M00021,2025-09-12 12:46:33,2012.23,E-commerce,Small,UPI,Success,
T00001264,M00018,2025-06-07 03:08:06,8107.03,Professional Services,Small,Net Banking,Success,
T00001265,M00087,2025-01-14 17:11:49,295.65,Media,Small,Wallet,Success,
T00001266,M00027,2025-05-14 06:32:55,821.56,E-commerce,Large,Credit Card,Success,
T00001267,M00098,2025-03-28 08:34:30,9886.1,SaaS,Medium,Credit Card,Success,
T00001268,M00060,2025-09-18 22:16:05,357.76,Food Delivery,Medium,Debit Card,Success,
T00001269,M00037,2025-04-27 14:01:06,9578.29,Education,Medium,UPI,Success,
T00001270,M00063,2025-03-12 08:18:30,2615.75,Healthcare,Small,Credit Card,Success,
T00001271,M00029,2025-07-02 19:59:44,4763.43,Retail,Small,Debit Card,Success,
T00001272,M00090,2025-10-24 06:54:47,10826.94,Healthcare,Medium,Debit Card,Success,
T00001273,M00003,2025-09-21 23:22:42,5608.08,Education,Small,Credit Card,Success,
T00001274,M00043,2025-03-28 17:34:01,3920.12,Professional Services,Small,Wallet,Success,
T00001275,M00092,2025-04-30 06:14:31,1986.23,Healthcare,Medium,Debit Card,Success,
T00001276,M00033,2025-08-16 09:54:52,5237.13,E-commerce,Small,UPI,Success,
T00001277,M00095,2025-11-27 13:53:18,620.09,E-commerce,Small,Credit Card,Success,
T00001278,M00097,2025-08-14 08:54:36,7762.65,Professional Services,Small,Credit Card,Success,
T00001279,M00067,2025-01-28 15:46:43,416.67,Food Delivery,Medium,Credit Card,Success,
T00001280,M00089,2025-09-22 08:33:46,7990.27,Education,Small,UPI,Success,
T00001281,M00016,2025-04-26 20:52:37,488.71,Retail,Medium,Debit Card,Success,
T00001282,M00023,2025-03-19 18:53:58,9480.79,Healthcare,Small,Net Banking,Success,
T00001283,M00038,2025-08-10 03:13:33,5429.72,Education,Small,Debit Card,Success,
T00001284,M00065,2025-12-01 22:05:38,680.48,E-commerce,Large,Debit Card,Success,
T00001285,M00011,2025-10-30 12:15:28,9134.71,Education,Small,UPI,Failed,Network Error
T00001286,M00008,2025-09-04 09:57:32,15702.81,Travel,Small,Credit Card,Success,
T00001287,M00003,2025-06-25 13:26:29,3834.53,Education,Small,Credit Card,Success,
T00001288,M00065,2025-10-24 21:30:17,2269.62,E-commerce,Large,Debit Card,Success,
T00001289,M00034,2025-11-01 22:41:45,1527.93,Gaming,Medium,Debit Card,Success,
T00001290,M00013,2025-09-04 00:31:54,2116.37,E-commerce,Small,Debit Card,Success,
T00001291,M00002,2025-06-16 14:48:25,1187.06,Retail,Small,UPI,Success,
T00001292,M00061,2025-03-19 10:40:31,7532.43,SaaS,Medium,UPI,Success,
T00001293,M00082,2025-01-06 11:12:29,9009.22,Education,Large,Debit Card,Success,
T00001294,M00017,2025-01-07 22:59:25,7320.81,Professional Services,Small,Credit Card,Success,
T00001295,M00011,2025-09-01 09:08:43,7228.6,Education,Small,UPI,Success,
T00001296,M00042,2025-05-02 04:54:38,7772.22,Healthcare,Small,Debit Card,Success,
T00001297,M00082,2025-05-29 22:56:58,4809.93,Education,Large,Debit Card,Success,
T00001298,M00047,2025-01-18 18:07:33,1668.17,Healthcare,Medium,UPI,Success,
T00001299,M00063,2025-04-23 22:42:41,3237.78,Healthcare,Small,Credit Card,Success,
T00001300,M00095,2025-06-18 10:03:10,635.01,E-commerce,Small,Credit Card,Success,
T00001301,M00010,2025-02-21 23:00:28,1263.12,Retail,Medium,UPI,Success,
T00001302,M00099,2025-03-15 04:15:28,6536.68,Retail,Small,Wallet,Success,
T00001303,M00001,2025-12-19 04:52:00,482.67,Food Delivery,Small,UPI,Success,
T00001304,M00069,2025-10-10 09:42:16,5619.13,Education,Small,Credit Card,Failed,Bank Decline
T00001305,M00075,2025-10-13 02:05:24,794.96,E-commerce,Small,Wallet,Success,
T00001306,M00041,2025-10-04 04:01:35,4674.23,E-commerce,Small,Wallet,Success,
T00001307,M00014,2025-01-15 12:15:08,2716.17,E-commerce,Large,Credit Card,Success,
T00001308,M00011,2025-08-31 00:02:13,9631.68,Education,Small,UPI,Success,
T00001309,M00011,2025-01-19 15:01:23,5695.67,Education,Small,UPI,Success,
T00001310,M00068,2025-09-25 20:56:01,932.91,Retail,Medium,Debit Card,Success,
T00001311,M00090,2025-06-22 13:18:33,6718.7,Healthcare,Medium,Debit Card,Success,
T00001312,M00059,2025-03-01 11:14:52,1025.2,Retail,Medium,UPI,Success,
T00001313,M00082,2025-09-24 07:33:37,5346.48,Education,Large,Debit Card,Success,
T00001314,M00069,2025-09-15 06:47:19,5384.05,Education,Small,Credit Card,Success,
T00001315,M00084,2025-08-30 20:53:45,364.46,Food Delivery,Small,Net Banking,Success,
T00001316,M00084,2025-02-10 17:52:17,376.15,Food Delivery,Small,Net Banking,Success,
T00001317,M00011,2025-08-28 21:21:44,8197.91,Education,Small,UPI,Success,
T00001318,M00049,2025-03-19 03:31:15,1589.16,Retail,Medium,Wallet,Success,
T00001319,M00088,2025-10-30 03:06:09,661.44,Food Delivery,Small,UPI,Success,
T00001320,M00043,2025-10-01 04:30:20,7205.33,Professional Services,Small,Wallet,Success,
T00001321,M00047,2025-03-04 06:47:25,2248.53,Healthcare,Medium,UPI,Success,
T00001322,M00024,2025-12-29 09:20:57,889.45,Gaming,Small,Credit Card,Success,
T00001323,M00035,2025-04-02 01:44:51,2766.78,Retail,Small,UPI,Success,
T00001324,M00001,2025-11-21 08:55:40,384.34,Food Delivery,Small,UPI,Success,
T00001325,M00051,2025-07-11 21:23:00,4108.97,Retail,Medium,UPI,Success,
T00001326,M00086,2025-10-09 00:06:06,1248.17,Food Delivery,Large,UPI,Success,
T00001327,M00074,2025-12-18 09:09:18,1051.03,Gaming,Medium,Credit Card,Failed,Network Error
T00001328,M00081,2025-04-13 13:49:25,522.67,Media,Small,UPI,Success,
T00001329,M00077,2025-02-08 18:17:11,9444.01,Professional Services,Medium,Credit Card,Success,
T00001330,M00100,2025-05-20 21:26:38,307.8,E-commerce,Small,UPI,Success,
T00001331,M00014,2025-05-02 10:38:29,3381.8,E-commerce,Large,Credit Card,Success,
T00001332,M00071,2025-12-12 18:07:22,2812.04,Retail,Small,Debit Card,Success,
T00001333,M00076,2025-11-27 21:12:13,9818.04,Education,Small,Net Banking,Success,
T00001334,M00090,2025-12-14 09:36:06,12345.89,Healthcare,Medium,Debit Card,Success,
T00001335,M00065,2025-08-30 11:39:41,1426.32,E-commerce,Large,Debit Card,Success,
T00001336,M00031,2025-05-14 02:24:26,2543.67,Media,Small,Net Banking,Success,
T00001337,M00040,2025-06-05 15:31:01,9197.65,Professional Services,Small,Net Banking,Success,
T00001338,M00010,2025-09-25 22:21:24,2339.99,Retail,Medium,UPI,Success,
T00001339,M00010,2025-11-07 15:35:59,879.19,Retail,Medium,UPI,Success,
T00001340,M00085,2025-02-21 11:05:50,535.58,Gaming,Medium,Wallet,Success,
T00001341,M00045,2025-01-23 18:37:26,4045.72,Media,Small,Wallet,Success,
T00001342,M00047,2025-12-20 21:14:56,1565.05,Healthcare,Medium,UPI,Success,
T00001343,M00050,2025-11-08 13:38:59,8486.88,SaaS,Small,Wallet,Success,
T00001344,M00004,2025-10-30 14:20:15,1805.96,Education,Medium,UPI,Success,
T00001345,M00081,2025-01-12 04:35:12,601.68,Media,Small,UPI,Success,
T00001346,M00035,2025-12-13 07:49:54,1013.86,Retail,Small,UPI,Success,
T00001347,M00082,2025-12-24 10:43:51,2422.62,Education,Large,Debit Card,Success,
T00001348,M00055,2025-01-25 14:20:05,13737.66,SaaS,Medium,Net Banking,Success,
T00001349,M00057,2025-05-03 00:54:35,15795.53,Healthcare,Medium,Credit Card,Success,
T00001350,M00086,2025-10-16 19:04:34,1182.46,Food Delivery,Large,UPI,Success,
T00001351,M00035,2025-08-08 10:17:44,2144.23,Retail,Small,UPI,Success,
T00001352,M00092,2025-07-21 14:21:34,7671.4,Healthcare,Medium,Debit Card,Success,
T00001353,M00008,2025-09-30 01:52:50,10615.19,Travel,Small,Credit Card,Success,
T00001354,M00067,2025-07-07 03:54:36,405.4,Food Delivery,Medium,Credit Card,Success,
T00001355,M00023,2025-09-20 15:31:53,6435.09,Healthcare,Small,Net Banking,Success,
T00001356,M00015,2025-12-13 10:37:09,1924.4,E-commerce,Medium,UPI,Failed,Insufficient Funds
T00001357,M00056,2025-01-05 12:32:16,4389.91,E-commerce,Large,Credit Card,Success,
T00001358,M00030,2025-11-27 20:00:52,2227.04,E-commerce,Small,UPI,Success,
T00001359,M00051,2025-03-06 05:40:33,5001.15,Retail,Medium,UPI,Success,
T00001360,M00002,2025-04-19 00:36:44,1067.4,Retail,Small,UPI,Success,
T00001361,M00076,2025-03-28 11:46:30,5540.21,Education,Small,Net Banking,Success,
T00001362,M00013,2025-01-31 14:45:15,2206.27,E-commerce,Small,Debit Card,Success,
T00001363,M00045,2025-11-08 04:17:47,2272.47,Media,Small,Wallet,Success,
T00001364,M00036,2025-05-03 17:54:25,811.11,Food Delivery,Medium,UPI,Success,
T00001365,M00085,2025-07-13 03:51:20,412.79,Gaming,Medium,Wallet,Success,
T00001366,M00003,2025-01-14 21:58:40,3909.12,Education,Small,Credit Card,Success,
T00001367,M00053,2025-01-01 01:34:54,5252.23,Education,Small,Net Banking,Failed,Technical Error
T00001368,M00013,2025-04-29 07:03:31,1281.59,E-commerce,Small,Debit Card,Success,
T00001369,M00068,2025-08-07 09:19:10,1662.78,Retail,Medium,Debit Card,Failed,Network Error
T00001370,M00062,2025-11-17 12:27:21,6085.42,Retail,Medium,Credit Card,Success,
T00001371,M00081,2025-03-28 13:44:50,493.96,Media,Small,UPI,Success,
T00001372,M00066,2025-08-21 23:57:00,1172.32,Education,Large,Net Banking,Success,
T00001373,M00007,2025-09-13 05:14:32,2321.02,Gaming,Small,Net Banking,Success,
T00001374,M00008,2025-09-13 21:29:19,17342.97,Travel,Small,Credit Card,Success,
T00001375,M00072,2025-05-13 13:40:44,642.96,Media,Small,Credit Card,Success,
T00001376,M00055,2025-08-01 16:50:46,17529.76,SaaS,Medium,Net Banking,Success,
T00001377,M00030,2025-09-30 16:00:34,3877.94,E-commerce,Small,UPI,Success,
T00001378,M00007,2025-11-16 04:05:29,4128.53,Gaming,Small,Net Banking,Success,
T00001379,M00021,2025-10-08 05:25:05,2167.23,E-commerce,Small,UPI,Success,
T00001380,M00058,2025-02-16 21:25:56,1577.4,Food Delivery,Small,UPI,Success,
T00001381,M00095,2025-06-02 14:03:38,646.94,E-commerce,Small,Credit Card,Success,
T00001382,M00022,2025-05-12 05:46:08,641.36,Food Delivery,Small,Wallet,Success,
T00001383,M00032,2025-06-10 23:08:37,3750.96,Retail,Medium,Credit Card,Success,
T00001384,M00093,2025-02-17 20:29:09,7951.07,SaaS,Small,Net Banking,Success,
T00001385,M00062,2025-06-24 23:00:25,2610.69,Retail,Medium,Credit Card,Success,
T00001386,M00067,2025-07-13 17:25:11,571.94,Food Delivery,Medium,Credit Card,Success,
T00001387,M00001,2025-10-13 22:00:40,636.79,Food Delivery,Small,UPI,Success,
T00001388,M00043,2025-07-07 13:15:07,6397.34,Professional Services,Small,Wallet,Success,
T00001389,M00092,2025-10-31 08:12:25,5138.04,Healthcare,Medium,Debit Card,Success,
T00001390,M00039,2025-10-11 16:42:13,1796.32,Gaming,Small,UPI,Success,
T00001391,M00077,2025-02-10 05:11:34,5280.02,Professional Services,Medium,Credit Card,Success,
T00001392,M00076,2025-07-15 18:38:48,9700.97,Education,Small,Net Banking,Success,
T00001393,M00099,2025-06-12 14:14:17,7058.42,Retail,Small,Wallet,Success,
T00001394,M00068,2025-04-17 06:05:54,1357.47,Retail,Medium,Debit Card,Success,
T00001395,M00079,2025-05-14 03:40:32,311.4,Food Delivery,Large,Credit Card,Success,
T00001396,M00041,2025-06-10 07:03:59,4186.04,E-commerce,Small,Wallet,Success,
T00001397,M00038,2025-12-11 06:11:25,3206.56,Education,Small,Debit Card,Success,
T00001398,M00050,2025-12-01 06:22:32,8961.52,SaaS,Small,Wallet,Success,
T00001399,M00007,2025-10-14 03:38:51,4110.89,Gaming,Small,Net Banking,Success,
T00001400,M00063,2025-08-31 09:39:48,4146.14,Healthcare,Small,Credit Card,Success,
T00001401,M00047,2025-09-24 15:40:52,1253.54,Healthcare,Medium,UPI,Failed,Technical Error
T00001402,M00030,2025-03-11 01:20:04,3537.65,E-commerce,Small,UPI,Success,
T00001403,M00018,2025-09-27 15:27:23,5585.97,Professional Services,Small,Net Banking,Success,
T00001404,M00002,2025-08-07 08:49:53,591.77,Retail,Small,UPI,Success,
T00001405,M00003,2025-08-10 14:44:00,5975.57,Education,Small,Credit Card,Success,
T00001406,M00003,2025-12-14 03:26:05,3454.82,Education,Small,Credit Card,Success,
T00001407,M00030,2025-04-22 01:02:30,3164.51,E-commerce,Small,UPI,Success,
T00001408,M00034,2025-02-11 08:22:36,1180.72,Gaming,Medium,Debit Card,Success,
T00001409,M00016,2025-02-26 10:32:35,1113.75,Retail,Medium,Debit Card,Success,
T00001410,M00024,2025-11-02 01:41:26,846.38,Gaming,Small,Credit Card,Success,
T00001411,M00068,2025-04-22 07:27:01,1382.92,Retail,Medium,Debit Card,Success,
T00001412,M00056,2025-11-01 14:44:27,4166.17,E-commerce,Large,Credit Card,Success,
T00001413,M00029,2025-10-20 16:00:16,2981.14,Retail,Small,Debit Card,Success,
T00001414,M00042,2025-08-28 06:33:01,9170.03,Healthcare,Small,Debit Card,Success,
T00001415,M00067,2025-10-15 04:34:10,414.85,Food Delivery,Medium,Credit Card,Success,
T00001416,M00074,2025-06-01 00:41:11,973.67,Gaming,Medium,Credit Card,Success,
T00001417,M00039,2025-11-01 14:16:21,2236.78,Gaming,Small,UPI,Success,
T00001418,M00061,2025-01-19 05:53:03,4480.16,SaaS,Medium,UPI,Success,
T00001419,M00029,2025-05-31 12:16:16,2225.61,Retail,Small,Debit Card,Success,
T00001420,M00086,2025-08-03 10:10:27,1428.32,Food Delivery,Large,UPI,Success,
T00001421,M00072,2025-10-16 19:30:23,866.83,Media,Small,Credit Card,Success,
T00001422,M00094,2025-12-04 22:05:18,16502.55,SaaS,Small,UPI,Success,
T00001423,M00096,2025-03-29 14:15:51,2383.54,Gaming,Small,UPI,Success,
T00001424,M00041,2025-10-21 06:06:50,3354.39,E-commerce,Small,Wallet,Success,
T00001425,M00079,2025-10-14 18:51:11,138.0,Food Delivery,Large,Credit Card,Failed,Network Error
T00001426,M00029,2025-06-24 07:15:29,2814.6,Retail,Small,Debit Card,Success,
T00001427,M00097,2025-09-23 02:50:30,12264.27,Professional Services,Small,Credit Card,Success,
T00001428,M00051,2025-02-16 08:27:29,5137.02,Retail,Medium,UPI,Success,
T00001429,M00068,2025-06-16 09:58:56,1421.32,Retail,Medium,Debit Card,Success,
T00001430,M00086,2025-11-25 13:25:25,1390.55,Food Delivery,Large,UPI,Success,
T00001431,M00076,2025-05-09 09:04:06,2373.68,Education,Small,Net Banking,Success,
T00001432,M00074,2025-12-27 15:26:33,1216.73,Gaming,Medium,Credit Card,Success,
T00001433,M00097,2025-01-20 18:00:25,7726.78,Professional Services,Small,Credit Card,Success,
T00001434,M00026,2025-04-27 22:57:58,1024.28,Retail,Medium,Credit Card,Success,
T00001435,M00082,2025-08-11 09:44:11,5750.86,Education,Large,Debit Card,Success,
T00001436,M00029,2025-07-24 01:02:13,3954.25,Retail,Small,Debit Card,Success,
T00001437,M00087,2025-03-13 09:47:03,898.07,Media,Small,Wallet,Success,
T00001438,M00076,2025-07-30 21:52:26,7151.85,Education,Small,Net Banking,Success,
T00001439,M00022,2025-02-05 16:59:40,263.86,Food Delivery,Small,Wallet,Success,
T00001440,M00085,2025-05-09 13:45:49,622.11,Gaming,Medium,Wallet,Success,
T00001441,M00075,2025-03-26 20:03:27,820.83,E-commerce,Small,Wallet,Success,
T00001442,M00072,2025-08-07 00:01:06,758.64,Media,Small,Credit Card,Success,
T00001443,M00034,2025-09-10 03:54:56,2184.49,Gaming,Medium,Debit Card,Success,
T00001444,M00027,2025-12-18 06:31:04,1632.79,E-commerce,Large,Credit Card,Success,
T00001445,M00086,2025-12-23 18:02:26,509.61,Food Delivery,Large,UPI,Success,
T00001446,M00014,2025-05-05 15:20:59,1861.67,E-commerce,Large,Credit Card,Success,
T00001447,M00087,2025-11-06 05:10:59,2405.47,Media,Small,Wallet,Success,
T00001448,M00068,2025-04-20 20:09:26,1335.76,Retail,Medium,Debit Card,Success,
T00001449,M00076,2025-07-20 17:33:26,8650.99,Education,Small,Net Banking,Success,
T00001450,M00095,2025-06-23 00:53:28,426.55,E-commerce,Small,Credit Card,Success,
T00001451,M00007,2025-04-26 02:57:53,3422.78,Gaming,Small,Net Banking,Success,
T00001452,M00035,2025-02-07 06:22:43,1687.56,Retail,Small,UPI,Success,
T00001453,M00038,2025-10-28 07:51:03,3100.92,Education,Small,Debit Card,Success,
T00001454,M00066,2025-09-18 07:58:34,1496.81,Education,Large,Net Banking,Success,
T00001455,M00037,2025-03-24 18:56:10,8739.05,Education,Medium,UPI,Success,
T00001456,M00061,2025-07-28 20:13:57,6142.53,SaaS,Medium,UPI,Success,
T00001457,M00100,2025-12-08 05:29:33,1066.08,E-commerce,Small,UPI,Success,
T00001458,M00066,2025-01-29 00:12:42,1393.33,Education,Large,Net Banking,Success,
T00001459,M00086,2025-03-01 17:05:47,1661.85,Food Delivery,Large,UPI,Success,
T00001460,M00071,2025-01-29 10:43:16,2822.83,Retail,Small,Debit Card,Success,
T00001461,M00005,2025-11-05 10:37:06,25143.6,Travel,Small,Net Banking,Success,
T00001462,M00001,2025-12-20 19:00:37,425.13,Food Delivery,Small,UPI,Success,
T00001463,M00047,2025-05-31 16:43:33,1188.89,Healthcare,Medium,UPI,Success,
T00001464,M00016,2025-06-01 06:25:13,1109.24,Retail,Medium,Debit Card,Success,
T00001465,M00030,2025-07-27 17:01:03,3817.34,E-commerce,Small,UPI,Success,
T00001466,M00053,2025-10-17 16:46:03,4297.04,Education,Small,Net Banking,Success,
T00001467,M00072,2025-09-30 04:41:38,1012.03,Media,Small,Credit Card,Success,
T00001468,M00004,2025-04-23 13:28:22,1607.65,Education,Medium,UPI,Success,
T00001469,M00064,2025-04-28 00:47:31,6327.75,Professional Services,Large,Net Banking,Failed,Authentication Failure
